product_id,product_name,category,price,rating,specifications
496,Savlon Moisturizing Soap,Groceries,99,4.3,Type: Antiseptic Liquid | Volume: 1000ml | Action: Kills 99.9% Germs | Usage: First Aid
497,MacBook Air M1,Electronics,91899,4.9,Processor: Apple M1 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
498,iPhone 13,Electronics,52800,4.6,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
499,Sony Alpha a7M4 Camera,Electronics,213899,4.5,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
500,Amul Salted Butter,Groceries,399,4.4,Quality: Certified | Warranty: 1 Year
501,Tata Premium Tea,Groceries,199,4.8,Quality: Certified | Warranty: 1 Year
502,Canon EOS 1500D DSLR,Electronics,41100,4.3,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
503,Asus Vivobook 16X,Electronics,58699,4.4,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
504,Apple Watch Series 9,Electronics,93799,4.4,Quality: Certified | Warranty: 1 Year
505,Nike Air Force 1,Fashion,2400,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
506,Woodland Casual Loafers,Fashion,5800,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
507,Dettol Liquid Handwash,Groceries,299,4.3,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
508,Adidas Ultraboost Light,Fashion,13999,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
509,Puma Motorsport T-Shirt,Fashion,3300,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
510,Sony Alpha ZV-E10,Electronics,224700,4.5,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
511,Woodland Casual Loafers,Fashion,5600,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
512,Dell XPS 13 Plus,Electronics,163499,4.3,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
513,Lenovo Legion 5 Pro,Electronics,128800,4.5,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
514,HP Pavilion 15,Electronics,68900,5.0,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
515,Woodland Camel Leather Boots,Fashion,4000,5.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
516,Colgate Strong Teeth Paste,Groceries,199,4.2,Quality: Certified | Warranty: 1 Year
517,Amul Salted Butter,Groceries,300,4.9,Quality: Certified | Warranty: 1 Year
518,Boro Plus Antiseptic Cream,Groceries,200,4.6,Quality: Certified | Warranty: 1 Year
519,Amul Processed Cheese Block,Groceries,399,4.2,Quality: Certified | Warranty: 1 Year
520,Apple Watch Series 9,Electronics,66500,4.9,Quality: Certified | Warranty: 1 Year
521,MacBook Air M2,Electronics,80199,4.6,Processor: Apple M2 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
522,Dell XPS 13 Plus,Electronics,170599,4.8,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
523,Galaxy Z Fold 5,Electronics,140799,4.5,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
524,Canon EOS 1500D DSLR,Electronics,41299,4.4,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
525,MacBook Pro 14,Electronics,199500,4.3,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
526,MacBook Air M1,Electronics,73499,4.5,Processor: Apple M1 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
527,Dell G15 Gaming,Electronics,84100,4.3,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
528,HP Deskjet Ink Advantage,Electronics,54599,4.6,Quality: Certified | Warranty: 1 Year
529,HP Victus Gaming,Electronics,84999,4.4,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
530,Dell Alienware m15 R7,Electronics,170099,4.5,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
531,Dell XPS 13 Plus,Electronics,140000,4.3,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
532,HP Spectre x360,Electronics,154700,4.8,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
533,MacBook Pro 14,Electronics,220599,4.8,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
534,Adidas Originals Track Jacket,Fashion,3700,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
535,Red Tape Formal Oxfords,Fashion,2700,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
536,Apple Watch Series 9,Electronics,86800,4.8,Quality: Certified | Warranty: 1 Year
537,Asus Vivobook 16X,Electronics,42100,4.6,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
538,Tata Premium Tea,Groceries,400,4.3,Quality: Certified | Warranty: 1 Year
539,Apple AirPods Pro 2,Electronics,24000,5.0,Quality: Certified | Warranty: 1 Year
540,Sony Alpha a7M4 Camera,Electronics,187700,4.3,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
541,Dell G15 Gaming,Electronics,83399,4.8,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
542,Tata Premium Tea,Groceries,499,4.8,Quality: Certified | Warranty: 1 Year
543,Red Tape Slim Fit Jeans,Fashion,2600,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
544,Canon EOS R10 Mirrorless,Electronics,81100,4.1,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
545,Boat Rockerz 450,Electronics,1999,4.8,Quality: Certified | Warranty: 1 Year
546,iPhone 13,Electronics,50400,4.9,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
547,Apple AirPods Pro 2,Electronics,24499,4.8,Quality: Certified | Warranty: 1 Year
548,Boro Plus Body Lotion,Groceries,299,4.6,Quality: Certified | Warranty: 1 Year
549,Dettol Liquid Handwash,Groceries,199,4.3,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
550,Asus TUF Gaming F15,Electronics,75600,4.6,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
551,Nike Air Jordan 1,Fashion,13699,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
552,Boat Rockerz 450,Electronics,1999,4.5,Quality: Certified | Warranty: 1 Year
553,MacBook Air M2,Electronics,74600,4.6,Processor: Apple M2 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
554,Lenovo IdeaPad Slim 3,Electronics,47499,4.8,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
555,Amul Processed Cheese Block,Groceries,100,4.6,Quality: Certified | Warranty: 1 Year
556,Nike Air Force 1,Fashion,1700,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
557,Galaxy Book 3,Electronics,114499,4.5,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
558,Savlon Moisturizing Soap,Groceries,0,4.2,Type: Antiseptic Liquid | Volume: 1000ml | Action: Kills 99.9% Germs | Usage: First Aid
559,Dell Alienware m15 R7,Electronics,213699,4.7,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
560,iPhone 14,Electronics,65799,4.8,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
561,Puma Motorsport T-Shirt,Fashion,3400,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
562,Maggi 2-Minute Masala Noodles,Groceries,300,4.2,Quality: Certified | Warranty: 1 Year
563,Maggi 2-Minute Masala Noodles,Groceries,200,4.7,Quality: Certified | Warranty: 1 Year
564,Boro Plus Body Lotion,Groceries,400,4.5,Quality: Certified | Warranty: 1 Year
565,Amul Processed Cheese Block,Groceries,400,4.4,Quality: Certified | Warranty: 1 Year
566,Canon EOS 1500D DSLR,Electronics,37300,4.5,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
567,Asus Vivobook 16X,Electronics,61799,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
568,iPhone 14,Electronics,69099,4.4,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
569,Canon Pixma G3000 Printer,Electronics,88299,4.2,Quality: Certified | Warranty: 1 Year
570,Boro Plus Antiseptic Cream,Groceries,100,4.5,Quality: Certified | Warranty: 1 Year
571,Galaxy S23 Ultra,Electronics,106500,4.5,Camera: 200MP Main / 100x Zoom | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
572,Dell XPS 13 Plus,Electronics,178600,4.3,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
573,Boat Rockerz 450,Electronics,2299,4.7,Quality: Certified | Warranty: 1 Year
574,Dell Inspiron 15,Electronics,58799,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
575,Asus TUF Gaming F15,Electronics,60899,4.5,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
576,Asus ROG Zephyrus G14,Electronics,140799,4.5,Quality: Certified | Warranty: 1 Year
577,Lenovo IdeaPad Slim 3,Electronics,36700,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
578,Canon Pixma G3000 Printer,Electronics,68600,4.5,Quality: Certified | Warranty: 1 Year
579,"Sony Bravia 55"" 4K TV",Electronics,109999,4.3,Quality: Certified | Warranty: 1 Year
580,Asus Vivobook 16X,Electronics,42700,4.2,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
581,HP Spectre x360,Electronics,155400,4.4,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
582,Dell XPS 13 Plus,Electronics,131499,4.8,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
583,HP Deskjet Ink Advantage,Electronics,67299,4.7,Quality: Certified | Warranty: 1 Year
584,iPhone 13,Electronics,52299,4.1,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
585,Dell G15 Gaming,Electronics,81399,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
586,Adidas Ultraboost Light,Fashion,13300,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
587,iPhone 15 Pro,Electronics,116200,4.3,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
588,Red Tape Retro Sneakers,Fashion,1599,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
589,Asus TUF Gaming F15,Electronics,76300,4.0,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
590,Boat Airdopes 141,Electronics,1400,5.0,Quality: Certified | Warranty: 1 Year
591,Red Tape Retro Sneakers,Fashion,2800,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
592,Galaxy S23 Ultra,Electronics,97599,4.4,Camera: 200MP Main / 100x Zoom | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
593,Sony PlayStation 5,Electronics,51399,4.6,Quality: Certified | Warranty: 1 Year
594,Red Tape Formal Oxfords,Fashion,2600,4.6,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
595,HP Victus Gaming,Electronics,64799,4.8,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
596,Amul Taaza Milk,Groceries,199,4.5,Quality: Certified | Warranty: 1 Year
597,Boat Airdopes 141,Electronics,1300,4.3,Quality: Certified | Warranty: 1 Year
598,Asus TUF Gaming F15,Electronics,61800,4.9,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
599,Canon EOS R10 Mirrorless,Electronics,67300,4.9,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
600,Nike Air Force 1,Fashion,1699,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
601,Apple AirPods Pro 2,Electronics,23900,4.3,Quality: Certified | Warranty: 1 Year
602,HP Pavilion 15,Electronics,70899,4.7,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
603,Lenovo Legion 5 Pro,Electronics,153699,4.6,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
604,Boro Plus Body Lotion,Groceries,400,4.6,Quality: Certified | Warranty: 1 Year
605,Tata Premium Tea,Groceries,399,4.5,Quality: Certified | Warranty: 1 Year
606,Canon EOS R10 Mirrorless,Electronics,81999,4.7,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
607,Puma Motorsport T-Shirt,Fashion,2200,4.1,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
608,Asus Vivobook 16X,Electronics,53999,4.8,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
609,Adidas Ultraboost Light,Fashion,14999,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
610,Dettol Antiseptic Liquid,Groceries,299,4.1,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
611,Red Tape Retro Sneakers,Fashion,2700,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
612,Dell Alienware m15 R7,Electronics,160600,4.7,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
613,Dettol Liquid Handwash,Groceries,200,4.0,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
614,Sony PlayStation 5,Electronics,51800,4.1,Quality: Certified | Warranty: 1 Year
615,Nike Dri-Fit T-Shirt,Fashion,1599,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
616,Adidas Stan Smith,Fashion,3400,4.6,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
617,Sony WH-1000XM5 Headphones,Electronics,26500,4.1,ANC: Best-in-Class Noise Cancellation | Battery: 30 Hours | Driver: 40mm | Conn: Bluetooth 5.3
618,Dettol Liquid Handwash,Groceries,200,4.1,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
619,Colgate Strong Teeth Paste,Groceries,199,4.0,Quality: Certified | Warranty: 1 Year
620,Asus TUF Gaming F15,Electronics,75800,4.6,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
621,Sony WH-1000XM5 Headphones,Electronics,28300,4.6,ANC: Best-in-Class Noise Cancellation | Battery: 30 Hours | Driver: 40mm | Conn: Bluetooth 5.3
622,Adidas Stan Smith,Fashion,1600,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
623,Dettol Antiseptic Liquid,Groceries,199,4.8,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
624,Maggi 2-Minute Masala Noodles,Groceries,200,4.8,Quality: Certified | Warranty: 1 Year
625,Maggi 2-Minute Masala Noodles,Groceries,499,4.3,Quality: Certified | Warranty: 1 Year
626,Puma Motorsport T-Shirt,Fashion,1500,4.6,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
627,Puma Motorsport T-Shirt,Fashion,3199,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
628,Dell Inspiron 15,Electronics,56799,4.2,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
629,Galaxy Book 3,Electronics,90300,4.2,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
630,Maggi 2-Minute Masala Noodles,Groceries,300,4.9,Quality: Certified | Warranty: 1 Year
631,Galaxy Book 3,Electronics,119000,4.7,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
632,Asus ROG Zephyrus G14,Electronics,163000,4.7,Quality: Certified | Warranty: 1 Year
633,iPhone 14,Electronics,62200,4.2,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
634,Dettol Antiseptic Liquid,Groceries,299,4.6,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
635,Adidas Originals Track Jacket,Fashion,3499,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
636,Boat Stone 350 Speaker,Electronics,2500,4.7,Quality: Certified | Warranty: 1 Year
637,Adidas Originals Track Jacket,Fashion,3200,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
638,HP Pavilion 15,Electronics,60800,4.9,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
639,Galaxy S23 Ultra,Electronics,110600,5.0,Camera: 200MP Main / 100x Zoom | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
640,MacBook Pro 14,Electronics,174900,4.9,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
641,Lenovo Tab M10,Electronics,65600,5.0,Quality: Certified | Warranty: 1 Year
642,Woodland Camel Leather Boots,Fashion,4700,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
643,HP Victus Gaming,Electronics,65000,4.0,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
644,Nike Air Force 1,Fashion,2799,5.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
645,Nike Dri-Fit T-Shirt,Fashion,1899,4.2,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
646,Nike Dri-Fit T-Shirt,Fashion,2099,5.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
647,Galaxy S21 FE,Electronics,30400,4.2,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
648,Galaxy Buds 2,Electronics,78099,4.9,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
649,Asus Zenbook S 13,Electronics,94099,4.6,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
650,Dell Alienware m15 R7,Electronics,265600,4.1,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
651,Amul Processed Cheese Block,Groceries,199,4.2,Quality: Certified | Warranty: 1 Year
652,Sony Alpha ZV-E10,Electronics,189200,4.6,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
653,Boro Plus Antiseptic Cream,Groceries,199,4.6,Quality: Certified | Warranty: 1 Year
654,Asus Zenbook S 13,Electronics,113299,4.9,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
655,Adidas Stan Smith,Fashion,2500,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
656,Apple AirPods Pro 2,Electronics,22499,4.7,Quality: Certified | Warranty: 1 Year
657,HP Spectre x360,Electronics,144699,4.4,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
658,Woodland Camel Leather Boots,Fashion,5699,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
